"names","pts","ast","reb","wins","total_games","win_pct","year"
"Mel Hutchins",12.3561643835616,NA,NA,34,73,0.465753424657534,1957
"Nat Clifton",10.5972222222222,NA,NA,36,72,0.5,1957
"Neil Johnston",22.8260869565217,NA,NA,35,69,0.507246376811594,1957
"Norm Stewart",2,NA,NA,2,5,0.4,1957
"Odie Spears",3.81818181818182,NA,NA,2,11,0.181818181818182,1957
"Paul Arizin",25.5915492957746,NA,NA,37,71,0.52112676056338,1957
"Paul Seymour",6.0625,NA,NA,32,64,0.5,1957
"Phil Jordon",5.5,NA,NA,3,8,0.375,1957
"Ray Felix",11.9861111111111,NA,NA,36,72,0.5,1957
"Red Rocha",5.21917808219178,NA,NA,34,73,0.465753424657534,1957
"Richie Guerin",9.63888888888889,NA,NA,36,72,0.5,1957
"Richie Regan",9.77464788732394,NA,NA,30,71,0.422535211267606,1957
"Ron Shavlik",1.42857142857143,0,NA,4,7,0.571428571428571,1957
"Ron Sobie",6.8169014084507,NA,NA,35,71,0.492957746478873,1957
"Si Green",11.5384615384615,NA,NA,6,13,0.461538461538462,1957
"Slater Martin",10.9705882352941,NA,NA,36,68,0.529411764705882,1957
"Togo Palazzi",8.82539682539683,NA,NA,38,63,0.603174603174603,1957
"Tom Heinsohn",16.1527777777778,NA,NA,44,72,0.611111111111111,1957
"Tom Marshall",3.975,NA,NA,14,40,0.35,1957
"Vern Mikkelsen",13.6712328767123,NA,NA,34,73,0.465753424657534,1957
"Walt Davis",6.61538461538461,NA,NA,35,65,0.538461538461538,1957
"Walter Devlin",6.69444444444444,NA,NA,33,72,0.458333333333333,1957
"Walter Dukes",10.0416666666667,NA,NA,34,72,0.472222222222222,1957
"Whitey Skoog",8.45833333333333,NA,NA,10,24,0.416666666666667,1957
"Willie Naulls",10.112676056338,NA,NA,33,71,0.464788732394366,1957
"Al Bianchi",8.26086956521739,NA,NA,39,69,0.565217391304348,1958
"Andy Phillip",3.38028169014085,NA,NA,48,71,0.676056338028169,1958
"Arnie Risen",6.06349206349206,NA,NA,42,63,0.666666666666667,1958
"Art Spoelstra",6.70149253731343,NA,NA,23,67,0.343283582089552,1958
"Bill Ebben",1.66666666666667,NA,NA,2,9,0.222222222222222,1958
"Bill Kenville",7.37142857142857,NA,NA,17,35,0.485714285714286,1958
"Bill Russell",16.5507246376812,NA,NA,49,69,0.710144927536232,1958
"Bill Sharman",22.2222222222222,NA,NA,43,63,0.682539682539683,1958
"Bill Thieben",3.7037037037037,NA,NA,10,27,0.37037037037037,1958
"Bo Erias",8.22222222222222,NA,NA,5,18,0.277777777777778,1958
"Bob Burrow",3.92857142857143,NA,NA,2,14,0.142857142857143,1958
"Bob Cousy",17.9384615384615,NA,NA,44,65,0.676923076923077,1958
"Bob Harrison",7.18055555555556,NA,NA,41,72,0.569444444444444,1958
"Bob Hopkins",8.18840579710145,NA,NA,40,69,0.579710144927536,1958
"Bob Houbregs",7.41176470588235,NA,NA,7,17,0.411764705882353,1958
"Bob Leonard",11.1666666666667,NA,NA,17,66,0.257575757575758,1958
"Bob Pettit",24.5714285714286,NA,NA,39,70,0.557142857142857,1958
"Brendan McCann",1.91666666666667,NA,NA,18,36,0.5,1958
"Carl Braun",16.5211267605634,NA,NA,34,71,0.47887323943662,1958
"Charlie Share",8.63888888888889,NA,NA,41,72,0.569444444444444,1958
"Charlie Tyra",7.36764705882353,NA,NA,34,68,0.5,1958
"Chuck Noble",7.40983606557377,NA,NA,26,61,0.426229508196721,1958
"Cliff Hagan",19.8714285714286,NA,NA,39,70,0.557142857142857,1958
"Clyde Lovellette",23.3661971830986,NA,NA,32,71,0.450704225352113,1958
"Dave Piontek",5.56338028169014,NA,NA,32,71,0.450704225352113,1958
"Dick Duckett",3.88235294117647,NA,NA,16,34,0.470588235294118,1958
"Dick Garmaker",16.0882352941176,NA,NA,17,68,0.25,1958
"Dick McGuire",8.08695652173913,NA,NA,33,69,0.478260869565217,1958
"Dick Ricketts",7.80555555555556,NA,NA,33,72,0.458333333333333,1958
"Dick Schnittker",9.14,NA,NA,13,50,0.26,1958
"Dolph Schayes",24.875,NA,NA,41,72,0.569444444444444,1958
"Don Meineke",4.88059701492537,NA,NA,31,67,0.462686567164179,1958
"Doug Bolstorff",1,0,0,1,4,0.25,1958
"Dwight Morrison",1.61538461538462,0,NA,9,13,0.692307692307692,1958
"Earl Lloyd",5.19672131147541,NA,NA,32,61,0.524590163934426,1958
"Ed Conlin",15.0166666666667,NA,NA,36,60,0.6,1958
"Ed Fleming",8.79166666666667,NA,NA,19,72,0.263888888888889,1958
"Ed Macauley",14.1527777777778,NA,NA,41,72,0.569444444444444,1958
"Ernie Beck",10.056338028169,NA,NA,36,71,0.507042253521127,1958
"Frank Ramsey",16.4492753623188,NA,NA,48,69,0.695652173913043,1958
"Frank Selvy",3.55263157894737,NA,NA,20,38,0.526315789473684,1958
"Gene Shue",15.5873015873016,NA,NA,30,63,0.476190476190476,1958
"George Brown",1,0,1,0,1,0,1958
"George Dempsey",4.38805970149254,NA,NA,34,67,0.507462686567164,1958
"George King",9.68253968253968,NA,NA,31,63,0.492063492063492,1958
"George Yardley",27.7916666666667,NA,NA,33,72,0.458333333333333,1958
"Guy Sparrow",11.125,NA,NA,35,72,0.486111111111111,1958
"Harry Gallatin",14.8611111111111,NA,NA,33,72,0.458333333333333,1958
"Jack Coleman",7.58333333333333,NA,NA,41,72,0.569444444444444,1958
"Jack George",8.90277777777778,NA,NA,37,72,0.513888888888889,1958
"Jack McMahon",7.84722222222222,NA,NA,41,72,0.569444444444444,1958
"Jack Nichols",5.78260869565217,NA,NA,47,69,0.681159420289855,1958
"Jack Twyman",17.1527777777778,NA,NA,33,72,0.458333333333333,1958
"Jerry Paulson",3.33333333333333,NA,NA,2,6,0.333333333333333,1958
"Jim Krebs",7.83823529411765,NA,NA,19,68,0.279411764705882,1958
"Jim Loscutoff",3.83333333333333,NA,NA,6,6,1,1958
"Jim Paxson",9.86567164179104,NA,NA,30,67,0.447761194029851,1958
"Jim Walsh",2,0.8,1.5,3,10,0.3,1958
"Joe Graboski",12.6388888888889,NA,NA,37,72,0.513888888888889,1958
"Joe Holup",4.81132075471698,NA,NA,27,53,0.509433962264151,1958
"Joel Ingram",2.91304347826087,NA,NA,9,23,0.391304347826087,1958
"Johnny Kerr",15.1944444444444,NA,NA,41,72,0.569444444444444,1958
"Ken Sears",18.6388888888889,NA,NA,35,72,0.486111111111111,1958
"Larry Costello",14.9444444444444,NA,NA,41,72,0.569444444444444,1958
"Larry Foust",16.8055555555556,NA,NA,19,72,0.263888888888889,1958
"Larry Friend",3.97727272727273,NA,NA,19,44,0.431818181818182,1958
"Lennie Rosenbluth",4.43396226415094,NA,NA,24,53,0.452830188679245,1958
"Lou Tsioropoulos",7.53521126760563,NA,NA,48,71,0.676056338028169,1958
"Maurice Stokes",16.9206349206349,NA,NA,32,63,0.507936507936508,1958
"Medford Park",5.3943661971831,NA,NA,41,71,0.577464788732394,1958
"Mel Hutchins",7,NA,NA,9,18,0.5,1958
"Nat Clifton",7.75,NA,NA,29,68,0.426470588235294,1958
"Neil Johnston",19.5492957746479,NA,NA,37,71,0.52112676056338,1958
"Pat Dunn",2.5,NA,NA,14,28,0.5,1958
"Paul Arizin",20.6764705882353,NA,NA,36,68,0.529411764705882,1958
"Paul Seymour",4.171875,NA,NA,36,64,0.5625,1958
"Phil Jordon",8.18181818181818,NA,NA,24,55,0.436363636363636,1958
"Ray Felix",12.1944444444444,NA,NA,35,72,0.486111111111111,1958
"Ray Radziszewski",0,1,2,0,1,0,1958
"Richard Atha",2.58823529411765,NA,NA,6,17,0.352941176470588,1958
"Richie Guerin",16.5238095238095,NA,NA,32,63,0.507936507936508,1958
"Richie Regan",7.27777777777778,NA,NA,33,72,0.458333333333333,1958
"Rod Hundley",6.84848484848485,NA,NA,16,66,0.242424242424242,1958
"Ron Shavlik",0,0,1,1,1,1,1958
"Ron Sobie",11.4545454545455,NA,NA,28,55,0.509090909090909,1958
"Sam Jones",4.60714285714286,NA,NA,37,56,0.660714285714286,1958
"Slater Martin",12.0333333333333,NA,NA,36,60,0.6,1958
"Togo Palazzi",8.64179104477612,NA,NA,39,67,0.582089552238806,1958
"Tom Gola",13.7796610169492,NA,NA,31,59,0.525423728813559,1958
"Tom Heinsohn",17.8985507246377,NA,NA,48,69,0.695652173913043,1958
"Tom Marshall",4.22222222222222,NA,NA,17,36,0.472222222222222,1958
"Vern Mikkelsen",17.3333333333333,NA,NA,19,72,0.263888888888889,1958
"Walt Davis",3.78688524590164,NA,NA,27,61,0.442622950819672,1958
"Walter Devlin",6.75714285714286,NA,NA,19,70,0.271428571428571,1958
"Walter Dukes",11.1527777777778,NA,NA,33,72,0.458333333333333,1958
"Willie Naulls",18.0588235294118,NA,NA,35,68,0.514705882352941,1958
"Win Wilfong",7.83098591549296,NA,NA,40,71,0.563380281690141,1958
"Woody Sauldsberry",12.8450704225352,NA,NA,37,71,0.52112676056338,1958
"Worthy Patterson",1.75,NA,NA,3,4,0.75,1958
"Al Bianchi",9.93055555555556,NA,NA,35,72,0.486111111111111,1959
"Al Ferrari",5.73611111111111,NA,NA,49,72,0.680555555555556,1959
"Alexander Ellis",5.94444444444444,NA,NA,33,72,0.458333333333333,1959
"Andy Johnson",6.58823529411765,NA,NA,30,68,0.441176470588235,1959
"Archie Dees",8.22058823529412,NA,NA,18,68,0.264705882352941,1959
"Arlen Bockhorn",10.2676056338028,NA,NA,19,71,0.267605633802817,1959
"Barney Cable",3.40625,NA,NA,11,32,0.34375,1959
"Bennie Swain",4.60344827586207,NA,NA,41,58,0.706896551724138,1959
"Bill Russell",16.6571428571429,NA,NA,50,70,0.714285714285714,1959
"Bill Sharman",20.3611111111111,NA,NA,52,72,0.722222222222222,1959
"Bob Cousy",19.9538461538462,NA,NA,48,65,0.738461538461539,1959
"Bob Hopkins",10,NA,NA,32,67,0.477611940298507,1959
"Bob Leonard",9.01694915254237,NA,NA,29,59,0.491525423728814,1959
"Bob Pettit",29.2361111111111,NA,NA,49,72,0.680555555555556,1959
"Brendan McCann",0,1,1,1,1,1,1959
"Carl Braun",10.5277777777778,NA,NA,40,72,0.555555555555556,1959
"Charlie Share",6.01388888888889,NA,NA,49,72,0.680555555555556,1959
"Charlie Tyra",8.81159420289855,NA,NA,40,69,0.579710144927536,1959
"Chuck Noble",7.09230769230769,NA,NA,24,65,0.369230769230769,1959
"Cliff Hagan",23.625,NA,NA,49,72,0.680555555555556,1959
"Clyde Lovellette",14.4142857142857,NA,NA,49,70,0.7,1959
"Connie Dierking",4.578125,NA,NA,32,64,0.5,1959
"Dave Gambee",1,0,NA,2,2,1,1959
"Dave Piontek",10.6388888888889,NA,NA,19,72,0.263888888888889,1959
"Dick Farley",7.01428571428571,NA,NA,26,70,0.371428571428571,1959
"Dick Garmaker",13.6805555555556,NA,NA,33,72,0.458333333333333,1959
"Dick McGuire",9.25352112676056,NA,NA,28,71,0.394366197183099,1959
"Dolph Schayes",21.3055555555556,NA,NA,35,72,0.486111111111111,1959
"Earl Lloyd",8.44444444444444,NA,NA,28,72,0.388888888888889,1959
"Ed Conlin",11.8472222222222,NA,NA,31,72,0.430555555555556,1959
"Ed Fleming",6.50704225352113,NA,NA,33,71,0.464788732394366,1959
"Ed Macauley",4.64285714285714,NA,NA,9,14,0.642857142857143,1959
"Elgin Baylor",24.7,NA,NA,33,70,0.471428571428571,1959
"Ernie Beck",5.27142857142857,NA,NA,31,70,0.442857142857143,1959
"Frank Ramsey",15.375,NA,NA,52,72,0.722222222222222,1959
"Frank Selvy",9.80882352941176,NA,NA,37,68,0.544117647058823,1959
"Gene Conley",4.18,NA,NA,37,50,0.74,1959
"Gene Shue",17.4722222222222,NA,NA,28,72,0.388888888888889,1959
"George Dempsey",4.64912280701754,NA,NA,26,57,0.456140350877193,1959
"George Yardley",19.8524590163934,NA,NA,27,61,0.442622950819672,1959
"Guy Rodgers",10.7333333333333,5.8,6.24444444444444,22,45,0.488888888888889,1959
"Guy Sparrow",4.84848484848485,NA,NA,33,66,0.5,1959
"Hal Greer",11.1029411764706,NA,NA,32,68,0.470588235294118,1959
"Hub Reed",5,NA,NA,44,65,0.676923076923077,1959
"Jack George",9.06944444444444,NA,NA,33,72,0.458333333333333,1959
"Jack McMahon",8.20833333333333,NA,NA,49,72,0.680555555555556,1959
"Jack Parr",4.03076923076923,NA,NA,16,65,0.246153846153846,1959
"Jack Twyman",25.7638888888889,NA,NA,19,72,0.263888888888889,1959
"Jerry Bird",2.27272727272727,NA,NA,6,11,0.545454545454545,1959
"Jim Krebs",8.81944444444444,NA,NA,33,72,0.458333333333333,1959
"Jim Loscutoff",8.27272727272727,NA,NA,48,66,0.727272727272727,1959
"Jim Palmer",10.3432835820896,NA,NA,17,67,0.253731343283582,1959
"Joe Graboski",14.6944444444444,NA,NA,32,72,0.444444444444444,1959
"Joe Holup",8.38235294117647,NA,NA,26,68,0.382352941176471,1959
"Johnny Kerr",17.8472222222222,NA,NA,35,72,0.486111111111111,1959
"Johnny McCarthy",12.6808510638298,NA,NA,13,47,0.276595744680851,1959
"K.C. Jones",3.76470588235294,NA,NA,34,51,0.666666666666667,1959
"Ken Sears",20.9295774647887,NA,NA,40,71,0.563380281690141,1959
"Larry Costello",15.8285714285714,NA,NA,34,70,0.485714285714286,1959
"Larry Foust",12.25,NA,NA,33,72,0.458333333333333,1959
"Larry Staverman",4.39285714285714,NA,NA,14,56,0.25,1959
"Lennie Rosenbluth",4.26666666666667,NA,NA,10,30,0.333333333333333,1959
"Lou Tsioropoulos",4.14285714285714,NA,NA,27,35,0.771428571428571,1959
"Medford Park",6.57142857142857,NA,NA,31,63,0.492063492063492,1959
"Mike Farmer",6.04166666666667,NA,NA,40,72,0.555555555555556,1959
"Neil Johnston",6.8125,NA,NA,16,32,0.5,1959
"Paul Arizin",26.4428571428571,NA,NA,31,70,0.442857142857143,1959
"Paul Seymour",4.28571428571429,NA,NA,13,21,0.619047619047619,1959
"Pete Brennan",2.5,NA,NA,12,16,0.75,1959
"Phil Jordon",14.2916666666667,NA,NA,28,72,0.388888888888889,1959
"Phil Rollins",5.20454545454545,NA,NA,13,44,0.295454545454545,1959
"Ray Felix",10.4027777777778,NA,NA,40,72,0.555555555555556,1959
"Richie Guerin",18.1408450704225,NA,NA,39,71,0.549295774647887,1959
"Rod Hundley",9.47222222222222,NA,NA,33,72,0.458333333333333,1959
"Ron Sobie",8,NA,NA,27,50,0.54,1959
"Sam Jones",10.7183098591549,NA,NA,51,71,0.71830985915493,1959
"Shellie McMillon",6.39583333333333,NA,NA,14,48,0.291666666666667,1959
"Si Green",8.60869565217391,NA,NA,20,46,0.434782608695652,1959
"Slater Martin",9.67605633802817,NA,NA,48,71,0.676056338028169,1959
"Steve Hamilton",4.35820895522388,NA,NA,30,67,0.447761194029851,1959
"Togo Palazzi",8.38028169014085,NA,NA,34,71,0.47887323943662,1959
"Tom Gola",14.078125,4.265625,11.09375,30,64,0.46875,1959
"Tom Heinsohn",18.8181818181818,NA,NA,50,66,0.757575757575758,1959
"Tom Marshall",3.76470588235294,NA,NA,3,17,0.176470588235294,1959
"Tommy Kearns",2,0,0,1,1,1,1959
"Vern Hatton",6.01538461538462,NA,NA,24,65,0.369230769230769,1959
"Vern Mikkelsen",13.9444444444444,NA,NA,33,72,0.458333333333333,1959
"Walter Dukes",12.9722222222222,NA,NA,28,72,0.388888888888889,1959
"Wayne Embry",11.3484848484848,NA,NA,17,66,0.257575757575758,1959
"Willie Naulls",15.7058823529412,NA,NA,37,68,0.544117647058823,1959
"Win Wilfong",4.12698412698413,NA,NA,42,63,0.666666666666667,1959
"Woody Sauldsberry",15.4444444444444,NA,NA,32,72,0.444444444444444,1959
"Al Bianchi",7.64285714285714,NA,NA,NA,70,NA,1960
"Al Ferrari",8.56338028169014,NA,NA,42,71,0.591549295774648,1960
"Alexander Ellis",3.91304347826087,NA,NA,NA,46,NA,1960
"Andy Johnson",8.2,2.04,3.90666666666667,NA,75,NA,1960
"Archie Dees",9.52054794520548,NA,NA,30,73,0.410958904109589,1960
"Arlen Bockhorn",10.5466666666667,NA,NA,19,75,0.253333333333333,1960
"Bailey Howell",17.76,NA,NA,30,75,0.4,1960
"Barney Cable",4.69642857142857,NA,NA,32,56,0.571428571428571,1960
"Bill Kenville",5.08,NA,NA,12,25,0.48,1960
"Bill Russell",18.2432432432432,NA,NA,59,74,0.797297297297297,1960
"Bill Sharman",19.2816901408451,NA,NA,57,71,0.802816901408451,1960
"Bob Anderegg",4.29032258064516,NA,NA,13,31,0.419354838709677,1960
"Bob Cousy",19.44,NA,NA,59,75,0.786666666666667,1960
"Bob Ferry",5.87096774193548,NA,NA,37,62,0.596774193548387,1960
"Bob Hopkins",8.66666666666667,NA,NA,45,75,0.6,1960
"Bob Leonard",8.21917808219178,NA,NA,24,73,0.328767123287671,1960
"Bob Pettit",26.1666666666667,NA,NA,44,72,0.611111111111111,1960
"Bobby Smith",3.7,NA,NA,4,10,0.4,1960
"Brendan McCann",1.25,NA,NA,3,4,0.75,1960
"Cal Ramsey",9.7,NA,NA,3,10,0.3,1960
"Carl Braun",12.9259259259259,NA,NA,20,54,0.37037037037037,1960
"Charlie Share",4.17073170731707,NA,NA,25,41,0.609756097560976,1960
"Charlie Tyra",12.7837837837838,NA,NA,27,74,0.364864864864865,1960
"Chuck Noble",11.2241379310345,NA,NA,23,58,0.396551724137931,1960
"Cliff Hagan",24.7866666666667,NA,NA,46,75,0.613333333333333,1960
"Clyde Lovellette",20.8235294117647,NA,NA,41,68,0.602941176470588,1960
"Connie Dierking",6.83098591549296,NA,NA,42,71,0.591549295774648,1960
"Dave Gambee",5.21311475409836,NA,NA,30,61,0.491803278688525,1960
"Dave Piontek",9.25974025974026,NA,NA,30,77,0.38961038961039,1960
"Dick Barnett",12.3859649122807,NA,NA,34,57,0.596491228070175,1960
"Dick Garmaker",11.875,NA,NA,NA,72,NA,1960
"Dick McGuire",7.05882352941176,NA,NA,26,68,0.382352941176471,1960
"Dolph Schayes",22.52,NA,NA,45,75,0.6,1960
"Earl Lloyd",8.85294117647059,NA,NA,26,68,0.382352941176471,1960
"Ed Conlin",11.0285714285714,NA,NA,28,70,0.4,1960
"Ed Fleming",6.33333333333333,NA,NA,8,27,0.296296296296296,1960
"Elgin Baylor",29.6142857142857,NA,NA,23,70,0.328571428571429,1960
"Ernie Beck",3.83582089552239,1.08955223880597,1.94029850746269,NA,67,NA,1960
"Frank Ramsey",15.2876712328767,NA,NA,58,73,0.794520547945205,1960
"Frank Selvy",9.03174603174603,NA,NA,27,63,0.428571428571429,1960
"Gary Alcorn",3.96551724137931,NA,NA,24,58,0.413793103448276,1960
"Gene Conley",6.73239436619718,NA,NA,55,71,0.774647887323944,1960
"Gene Guarilia",3.29545454545455,NA,NA,36,44,0.818181818181818,1960
"Gene Shue",22.8533333333333,NA,NA,30,75,0.4,1960
"George Yardley",20.1780821917808,NA,NA,44,73,0.602739726027397,1960
"Guy Rodgers",11.5735294117647,7.13235294117647,5.67647058823529,42,68,0.617647058823529,1960
"Guy Sparrow",2.72727272727273,0.545454545454545,2.09090909090909,NA,11,NA,1960
"Hal Greer",13.2,NA,NA,42,70,0.6,1960
"Hub Reed",9.49295774647887,NA,NA,19,71,0.267605633802817,1960
"Jack George",9.50724637681159,NA,NA,24,69,0.347826086956522,1960
"Jack McMahon",3.28,NA,NA,14,25,0.56,1960
"Jack Twyman",31.1733333333333,NA,NA,19,75,0.253333333333333,1960
"Jim Krebs",7.62666666666667,NA,NA,25,75,0.333333333333333,1960
"Jim Loscutoff",5.5,NA,NA,25,28,0.892857142857143,1960
"Jim Palmer",8.22972972972973,NA,NA,26,74,0.351351351351351,1960
"Jim Ray",0.4,NA,0,3,5,0.6,1960
"Joe Graboski",7.71232876712329,1.53424657534247,5.04109589041096,49,73,0.671232876712329,1960
"Joe Ruklick",4.36842105263158,0.605263157894737,2.97368421052632,NA,38,NA,1960
"John Richter",4.36923076923077,NA,NA,52,65,0.8,1960
"Johnny Green",6.97101449275362,NA,NA,25,69,0.36231884057971,1960
"Johnny Kerr",14.72,NA,NA,45,75,0.6,1960
"Johnny McCarthy",8.38666666666667,NA,NA,46,75,0.613333333333333,1960
"K.C. Jones",6.38356164383562,NA,NA,57,73,0.780821917808219,1960
"Ken Sears",18.484375,NA,NA,24,64,0.375,1960
"Larry Costello",13.9859154929577,NA,NA,43,71,0.605633802816901,1960
"Larry Foust",12.1805555555556,NA,NA,31,72,0.430555555555556,1960
"Larry Staverman",3.74,NA,NA,16,50,0.32,1960
"Maury King",10,2,4,1,1,1,1960
"Medford Park",8.66216216216216,NA,NA,19,74,0.256756756756757,1960
"Mike Farmer",7.37313432835821,NA,NA,24,67,0.358208955223881,1960
"Nick Mantis",2.1,NA,NA,3,10,0.3,1960
"Paul Arizin",22.3055555555556,2.29166666666667,8.61111111111111,46,72,0.638888888888889,1960
"Paul Seymour",6.2,NA,NA,2,5,0.4,1960
"Phil Jordon",13.3866666666667,NA,NA,19,75,0.253333333333333,1960
"Phil Rollins",5.53521126760563,NA,NA,NA,71,NA,1960
"Ray Felix",7.27659574468085,NA,NA,17,47,0.361702127659574,1960
"Richie Guerin",21.8648648648649,NA,NA,27,74,0.364864864864865,1960
"Rod Hundley",12.7534246575342,NA,NA,24,73,0.328767123287671,1960
"Ron Sobie",6.5625,NA,NA,NA,16,NA,1960
"Rudy LaRusso",13.7323943661972,NA,NA,24,71,0.338028169014085,1960
"Sam Jones",11.8648648648649,NA,NA,58,74,0.783783783783784,1960
"Shellie McMillon",8.88,NA,NA,30,75,0.4,1960
"Si Green",6.12857142857143,NA,NA,43,70,0.614285714285714,1960
"Slater Martin",6.171875,NA,NA,40,64,0.625,1960
"Steve Hamilton",5.06666666666667,NA,NA,6,15,0.4,1960
"Togo Palazzi",4.28571428571429,NA,NA,3,7,0.428571428571429,1960
"Tom Gola",14.9866666666667,5.73333333333333,10.3466666666667,49,75,0.653333333333333,1960
"Tom Hawkins",7.91304347826087,NA,NA,23,69,0.333333333333333,1960
"Tom Heinsohn",21.72,NA,NA,59,75,0.786666666666667,1960
"Tony Windis",4,NA,NA,4,9,0.444444444444444,1960
"Vern Hatton",4.58208955223881,1.23880597014925,2.28358208955224,44,67,0.656716417910448,1960
"Walter Dukes",14.9850746268657,NA,NA,27,67,0.402985074626866,1960
"Wayne Embry",10.4657534246575,NA,NA,19,73,0.26027397260274,1960
"Wayne Stevens",2.25,NA,NA,2,8,0.25,1960
"William Bell",5.41935483870968,NA,NA,7,31,0.225806451612903,1960
"Willie Naulls",21.3846153846154,NA,NA,26,65,0.4,1960
"Wilt Chamberlain",37.5972222222222,2.26388888888889,26.8194444444444,47,72,0.652777777777778,1960
"Win Wilfong",9.95890410958904,NA,NA,18,73,0.246575342465753,1960
"Woody Sauldsberry",10.0684931506849,1.54794520547945,6.36986301369863,48,73,0.657534246575342,1960
"Al Bianchi",5.69230769230769,NA,NA,20,52,0.384615384615385,1961
"Al Ferrari",5.22222222222222,NA,NA,NA,63,NA,1961
"Alvin Attles",7.02597402597403,NA,NA,NA,77,NA,1961
"Andy Johnson",9.79746835443038,NA,NA,NA,79,NA,1961
"Archie Dees",5.44827586206897,NA,NA,13,29,0.448275862068966,1961
"Arlen Bockhorn",12.5569620253165,NA,NA,33,79,0.417721518987342,1961
"Bailey Howell",23.5844155844156,NA,NA,34,77,0.441558441558442,1961
"Barney Cable",8.06666666666667,NA,NA,37,75,0.493333333333333,1961
"Bill Russell",16.9487179487179,NA,21.8205128205128,57,78,0.730769230769231,1961
"Bill Sharman",16.0327868852459,NA,NA,43,61,0.704918032786885,1961
"Bob Boozer",8.43037974683544,NA,NA,33,79,0.417721518987342,1961
"Bob Cousy",18.1315789473684,NA,NA,56,76,0.736842105263158,1961
"Bob Ferry",11.253164556962,NA,NA,34,79,0.430379746835443,1961
"Bob Leonard",3.50909090909091,NA,NA,22,55,0.4,1961
"Bob McNeill",5.82666666666667,NA,NA,NA,75,NA,1961
"Bob Pettit",27.8947368421053,NA,19.8157894736842,49,76,0.644736842105263,1961
"Cal Ramsey",2,NA,2.33333333333333,0,3,0,1961
"Carl Braun",5.66666666666667,NA,NA,5,15,0.333333333333333,1961
